ts,date_utc,entity,class,block,value_usd,status
1760396400,2025-10-13,Mantle,native-oft,86133044,0.000000,not-deployed
1760396400,2025-10-13,Optimism,native-oft,142398811,0.000000,not-deployed
1760396400,2025-10-13,Optimism_L1Bridge,legacy-escrow,23571927,216638016.603324,ok
1760396400,2025-10-13,Plasma,native-oft,3466994,5015453614.896574,ok
1760396400,2025-10-13,Polygon,upgraded-in-place,77645862,910170746.396374,ok
1760396400,2025-10-13,Polygon_ERC20Pred,legacy-escrow,23571927,0.000000,ok
1760396400,2025-10-13,Rootstock,native-oft,8097275,2391082.820961,ok
1760396400,2025-10-13,USDT0_lockbox,collateral,23571927,7447486716.136641,ok
1760396400,2025-10-13,Unichain,native-oft,29648041,39936353.678748,ok
1760396400,2025-10-13,XLayer,native-oft,40398032,23180945.846652,ok
1760569200,2025-10-15,Arbitrum,upgraded-in-place,389939447,1014738048.462338,ok
1760569200,2025-10-15,Arbitrum_L1Gateway,legacy-escrow,23586226,139040.350169,ok
1760569200,2025-10-15,Berachain,native-oft,11830281,57333605.049647,ok
1760569200,2025-10-15,Flare,native-oft,49120513,82996329.586705,ok
1760569200,2025-10-15,HyperEVM,native-oft,16588176,195299916.588985,ok
1760569200,2025-10-15,Ink,native-oft,27070789,79653819.357475,ok
1760569200,2025-10-15,Mantle,native-oft,86219444,0.000000,not-deployed
1760569200,2025-10-15,Optimism,native-oft,142485211,0.000000,not-deployed
1760569200,2025-10-15,Optimism_L1Bridge,legacy-escrow,23586226,210258572.859721,ok
1760569200,2025-10-15,Plasma,native-oft,3639794,5064137136.061670,ok
1760569200,2025-10-15,Polygon,upgraded-in-place,77732243,875967561.751269,ok
1760569200,2025-10-15,Polygon_ERC20Pred,legacy-escrow,23586226,0.000000,ok
1760569200,2025-10-15,Rootstock,native-oft,8104212,2407544.537063,ok
1760569200,2025-10-15,USDT0_lockbox,collateral,23586226,7470485956.867409,ok
1760569200,2025-10-15,Unichain,native-oft,29820841,39328658.451108,ok
1760569200,2025-10-15,XLayer,native-oft,40744548,22774267.393398,ok
1760742000,2025-10-17,Arbitrum,upgraded-in-place,390631484,982456441.840637,ok
1760742000,2025-10-17,Arbitrum_L1Gateway,legacy-escrow,23600523,139040.350169,ok
1760742000,2025-10-17,Berachain,native-oft,11916682,60319905.048192,ok
1760742000,2025-10-17,Flare,native-oft,49219969,85008613.223694,ok
1760742000,2025-10-17,HyperEVM,native-oft,16763856,183980436.455362,ok
1760742000,2025-10-17,Ink,native-oft,27243589,100081105.989876,ok
1760742000,2025-10-17,Mantle,native-oft,86305844,0.000000,not-deployed
1760742000,2025-10-17,Optimism,native-oft,142571611,0.000000,not-deployed
1760742000,2025-10-17,Optimism_L1Bridge,legacy-escrow,23600523,217986241.729382,ok
1760742000,2025-10-17,Plasma,native-oft,3812594,5349470406.086976,ok
1760742000,2025-10-17,Polygon,upgraded-in-place,77818634,897916232.405057,ok
1760742000,2025-10-17,Polygon_ERC20Pred,legacy-escrow,23600523,0.000000,ok
1760742000,2025-10-17,Rootstock,native-oft,8111102,2274749.787684,ok
1760742000,2025-10-17,USDT0_lockbox,collateral,23600523,7761309632.113699,ok
1760742000,2025-10-17,Unichain,native-oft,29993641,30549149.555253,ok
1760742000,2025-10-17,XLayer,native-oft,41099732,27349037.424910,ok
1760914800,2025-10-19,Arbitrum,upgraded-in-place,391322280,975084273.618392,ok
1760914800,2025-10-19,Arbitrum_L1Gateway,legacy-escrow,23614817,139040.350169,ok
1760914800,2025-10-19,Berachain,native-oft,12003081,29021051.139004,ok
1760914800,2025-10-19,Flare,native-oft,49315916,85656102.437941,ok
1760914800,2025-10-19,HyperEVM,native-oft,16939463,197679915.155929,ok
1760914800,2025-10-19,Ink,native-oft,27416389,88792696.448693,ok
1760914800,2025-10-19,Mantle,native-oft,86392244,0.000000,not-deployed
1760914800,2025-10-19,Optimism,native-oft,142658011,0.000000,not-deployed
1760914800,2025-10-19,Optimism_L1Bridge,legacy-escrow,23614817,218013682.234902,ok
1760914800,2025-10-19,Plasma,native-oft,3985394,5324350626.364326,ok
1760914800,2025-10-19,Polygon,upgraded-in-place,77905026,884516187.693827,ok
1760914800,2025-10-19,Polygon_ERC20Pred,legacy-escrow,23614817,0.000000,ok
1760914800,2025-10-19,Rootstock,native-oft,8118051,2215465.082245,ok
1760914800,2025-10-19,USDT0_lockbox,collateral,23614817,7688897402.202525,ok
1760914800,2025-10-19,Unichain,native-oft,30166441,38503693.881752,ok
1760914800,2025-10-19,XLayer,native-oft,41457636,28493326.554198,ok
1761087600,2025-10-21,Arbitrum,upgraded-in-place,392013277,1000470053.889704,ok
1761087600,2025-10-21,Arbitrum_L1Gateway,legacy-escrow,23629062,139040.350169,ok
1761087600,2025-10-21,Berachain,native-oft,12089481,26024569.475331,ok
1761087600,2025-10-21,Flare,native-oft,49413568,86175832.798151,ok
1761087600,2025-10-21,HyperEVM,native-oft,17115143,196550799.960923,ok
1761087600,2025-10-21,Ink,native-oft,27589189,103317645.620048,ok
1761087600,2025-10-21,Mantle,native-oft,86478644,0.000000,not-deployed
1761087600,2025-10-21,Optimism,native-oft,142744411,0.000000,not-deployed
1761087600,2025-10-21,Optimism_L1Bridge,legacy-escrow,23629062,220021765.124822,ok
1761087600,2025-10-21,Plasma,native-oft,4158194,4692823769.787301,ok
1761087600,2025-10-21,Polygon,upgraded-in-place,77991414,881695658.549607,ok
1761087600,2025-10-21,Polygon_ERC20Pred,legacy-escrow,23629062,0.000000,ok
1761087600,2025-10-21,Rootstock,native-oft,8124879,1962554.720207,ok
1761087600,2025-10-21,USDT0_lockbox,collateral,23629062,7089459512.268096,ok
1761087600,2025-10-21,Unichain,native-oft,30339241,37330037.441680,ok
1761087600,2025-10-21,XLayer,native-oft,41808206,28727694.634585,ok
1761260400,2025-10-23,Arbitrum,upgraded-in-place,392705458,994841790.736570,ok
1761260400,2025-10-23,Arbitrum_L1Gateway,legacy-escrow,23643320,139040.350169,ok
1761260400,2025-10-23,Berachain,native-oft,12175881,23619384.284456,ok
1761260400,2025-10-23,Flare,native-oft,49509105,86275744.816248,ok
1761260400,2025-10-23,HyperEVM,native-oft,17290823,190707517.021401,ok
1761260400,2025-10-23,Ink,native-oft,27761989,76321804.286473,ok
1761260400,2025-10-23,Mantle,native-oft,86565044,0.000000,not-deployed
1761260400,2025-10-23,Optimism,native-oft,142830811,0.000000,not-deployed
1761260400,2025-10-23,Optimism_L1Bridge,legacy-escrow,23643320,193090328.629187,ok
1761260400,2025-10-23,Plasma,native-oft,4330994,4688100530.709793,ok
1761260400,2025-10-23,Polygon,upgraded-in-place,78077788,874836578.774269,ok
1761260400,2025-10-23,Polygon_ERC20Pred,legacy-escrow,23643320,0.000000,ok
1761260400,2025-10-23,Rootstock,native-oft,8131789,1377047.342477,ok
1761260400,2025-10-23,USDT0_lockbox,collateral,23643320,7042090210.425348,ok
1761260400,2025-10-23,Unichain,native-oft,30512041,35545927.426162,ok
1761260400,2025-10-23,XLayer,native-oft,42158305,29663195.283109,ok
1761433200,2025-10-25,Arbitrum,upgraded-in-place,393397310,994303802.404107,ok
1761433200,2025-10-25,Arbitrum_L1Gateway,legacy-escrow,23657611,139040.350169,ok
1761433200,2025-10-25,Berachain,native-oft,12262281,22993908.962543,ok
1761433200,2025-10-25,Flare,native-oft,49604289,80803250.228351,ok
1761433200,2025-10-25,HyperEVM,native-oft,17466425,192084091.188288,ok
1761433200,2025-10-25,Ink,native-oft,27934789,88216096.489201,ok
1761433200,2025-10-25,Mantle,native-oft,86651444,0.000000,not-deployed
1761433200,2025-10-25,Optimism,native-oft,142917211,0.000000,not-deployed
1761433200,2025-10-25,Optimism_L1Bridge,legacy-escrow,23657611,196598072.543914,ok
1761433200,2025-10-25,Plasma,native-oft,4503794,4778315410.765979,ok
1761433200,2025-10-25,Polygon,upgraded-in-place,78164186,872508582.681688,ok
1761433200,2025-10-25,Polygon_ERC20Pred,legacy-escrow,23657611,0.000000,ok
1761433200,2025-10-25,Rootstock,native-oft,8138702,1327819.658384,ok
1761433200,2025-10-25,USDT0_lockbox,collateral,23657611,7123351143.592705,ok
1761433200,2025-10-25,Unichain,native-oft,30684841,35311652.367815,ok
1761433200,2025-10-25,XLayer,native-oft,42509140,24031053.124796,ok
1761606000,2025-10-27,Arbitrum,upgraded-in-place,394089287,990074044.646670,ok
1761606000,2025-10-27,Arbitrum_L1Gateway,legacy-escrow,23671912,139040.350169,ok
1761606000,2025-10-27,Berachain,native-oft,12348682,21166080.739761,ok
1761606000,2025-10-27,Flare,native-oft,49698454,80630103.756530,ok
1761606000,2025-10-27,HyperEVM,native-oft,17642105,189754032.959148,ok
1761606000,2025-10-27,Ink,native-oft,28107589,100248323.653394,ok
1761606000,2025-10-27,Mantle,native-oft,86737844,0.000000,not-deployed
1761606000,2025-10-27,Optimism,native-oft,143003611,0.000000,not-deployed
1761606000,2025-10-27,Optimism_L1Bridge,legacy-escrow,23671912,197801940.965570,ok
1761606000,2025-10-27,Plasma,native-oft,4676594,5090822065.305709,ok
1761606000,2025-10-27,Polygon,upgraded-in-place,78250586,856869794.118452,ok
1761606000,2025-10-27,Polygon_ERC20Pred,legacy-escrow,23671912,0.000000,ok
1761606000,2025-10-27,Rootstock,native-oft,8145570,1338268.456719,ok
1761606000,2025-10-27,USDT0_lockbox,collateral,23671912,7443694229.676272,ok
1761606000,2025-10-27,Unichain,native-oft,30857641,35761923.110393,ok
1761606000,2025-10-27,XLayer,native-oft,42836964,35584171.991478,ok
1761778800,2025-10-29,Arbitrum,upgraded-in-place,394781590,965033639.750126,ok
1761778800,2025-10-29,Arbitrum_L1Gateway,legacy-escrow,23686188,139040.350169,ok
1761778800,2025-10-29,Berachain,native-oft,12435081,21451357.141102,ok
1761778800,2025-10-29,Flare,native-oft,49794882,77761960.100785,ok
1761778800,2025-10-29,HyperEVM,native-oft,17817785,163279103.454304,ok
1761778800,2025-10-29,Ink,native-oft,28280389,122462773.016586,ok
1761778800,2025-10-29,Mantle,native-oft,86824244,0.000000,not-deployed
1761778800,2025-10-29,Optimism,native-oft,143090011,0.000000,not-deployed
1761778800,2025-10-29,Optimism_L1Bridge,legacy-escrow,23686188,198940560.986714,ok
1761778800,2025-10-29,Plasma,native-oft,4849394,4479267036.688556,ok
1761778800,2025-10-29,Polygon,upgraded-in-place,78336985,858842653.215852,ok
1761778800,2025-10-29,Polygon_ERC20Pred,legacy-escrow,23686188,0.000000,ok
1761778800,2025-10-29,Rootstock,native-oft,8152560,1379798.268202,ok
1761778800,2025-10-29,USDT0_lockbox,collateral,23686188,6820152901.886338,ok
1761778800,2025-10-29,Unichain,native-oft,31030441,35768508.741470,ok
1761778800,2025-10-29,XLayer,native-oft,43009764,35528165.058555,ok
1761951600,2025-10-31,Arbitrum,upgraded-in-place,395473932,963284500.464243,ok
1761951600,2025-10-31,Arbitrum_L1Gateway,legacy-escrow,23700467,139026.864623,ok
1761951600,2025-10-31,Berachain,native-oft,12521481,29160230.875000,ok
1761951600,2025-10-31,Flare,native-oft,49893336,63634902.088917,ok
1761951600,2025-10-31,HyperEVM,native-oft,17993465,165180004.395048,ok
1761951600,2025-10-31,Ink,native-oft,28453189,111028696.851126,ok
1761951600,2025-10-31,Mantle,native-oft,86910644,0.000000,not-deployed
1761951600,2025-10-31,Optimism,native-oft,143176411,0.000000,not-deployed
1761951600,2025-10-31,Optimism_L1Bridge,legacy-escrow,23700467,199071476.980197,ok
1761951600,2025-10-31,Plasma,native-oft,5022189,2976613037.452072,ok
1761951600,2025-10-31,Polygon,upgraded-in-place,78423380,862115135.651874,ok
1761951600,2025-10-31,Polygon_ERC20Pred,legacy-escrow,23700467,0.000000,ok
1761951600,2025-10-31,Rootstock,native-oft,8159450,1415282.382741,ok
1761951600,2025-10-31,USDT0_lockbox,collateral,23700467,5277385024.039894,ok
1761951600,2025-10-31,Unichain,native-oft,31203241,34806285.350175,ok
1761951600,2025-10-31,XLayer,native-oft,43182564,36247351.743063,ok
1762124400,2025-11-02,Arbitrum,upgraded-in-place,396165941,959797845.874491,ok
1762124400,2025-11-02,Arbitrum_L1Gateway,legacy-escrow,23714780,139026.864623,ok
1762124400,2025-11-02,Berachain,native-oft,12607881,29742694.497485,ok
1762124400,2025-11-02,Flare,native-oft,49994606,62790157.241957,ok
1762124400,2025-11-02,HyperEVM,native-oft,18169068,166942088.589128,ok
1762124400,2025-11-02,Ink,native-oft,28625989,124000953.831454,ok
1762124400,2025-11-02,Mantle,native-oft,86997044,0.000000,ok
1762124400,2025-11-02,Optimism,native-oft,143262811,0.000000,not-deployed
1762124400,2025-11-02,Optimism_L1Bridge,legacy-escrow,23714780,200237611.408361,ok
1762124400,2025-11-02,Plasma,native-oft,5194989,2913993429.571641,ok
1762124400,2025-11-02,Polygon,upgraded-in-place,78509773,870739474.368691,ok
1762124400,2025-11-02,Polygon_ERC20Pred,legacy-escrow,23714780,0.000000,ok
1762124400,2025-11-02,Rootstock,native-oft,8166293,1388685.866434,ok
1762124400,2025-11-02,USDT0_lockbox,collateral,23714780,5234132387.040412,ok
1762124400,2025-11-02,Unichain,native-oft,31376041,34517291.183348,ok
1762124400,2025-11-02,XLayer,native-oft,43355364,36362958.224814,ok
1762297200,2025-11-04,Arbitrum,upgraded-in-place,396858309,968386124.054731,ok
1762297200,2025-11-04,Arbitrum_L1Gateway,legacy-escrow,23729089,139026.864623,ok
1762297200,2025-11-04,Berachain,native-oft,12641183,27660007.377702,ok
1762297200,2025-11-04,Flare,native-oft,50105530,54125099.370967,ok
1762297200,2025-11-04,HyperEVM,native-oft,18344748,172736756.470395,ok
1762297200,2025-11-04,Ink,native-oft,28798789,117995471.813029,ok
1762297200,2025-11-04,Mantle,native-oft,87083444,0.000000,ok
1762297200,2025-11-04,Optimism,native-oft,143349211,0.000000,not-deployed
1762297200,2025-11-04,Optimism_L1Bridge,legacy-escrow,23729089,200358729.550362,ok
1762297200,2025-11-04,Plasma,native-oft,5367789,1999917958.956497,ok
1762297200,2025-11-04,Polygon,upgraded-in-place,78596168,851943252.138328,ok
1762297200,2025-11-04,Polygon_ERC20Pred,legacy-escrow,23729089,0.000000,ok
1762297200,2025-11-04,Rootstock,native-oft,8173217,1324633.775261,ok
1762297200,2025-11-04,USDT0_lockbox,collateral,23729089,4296947059.146833,ok
1762297200,2025-11-04,Unichain,native-oft,31548841,34459438.263001,ok
1762297200,2025-11-04,XLayer,native-oft,43528164,27090950.975014,ok
1762470000,2025-11-06,Arbitrum,upgraded-in-place,397550480,957269913.113605,ok
1762470000,2025-11-06,Arbitrum_L1Gateway,legacy-escrow,23743378,139026.864623,ok
1762470000,2025-11-06,Berachain,native-oft,12727641,29051799.834201,ok
1762470000,2025-11-06,Flare,native-oft,50210946,51914771.951587,ok
1762470000,2025-11-06,HyperEVM,native-oft,18520428,187035428.049105,ok
1762470000,2025-11-06,Ink,native-oft,28971589,127120013.153739,ok
1762470000,2025-11-06,Mantle,native-oft,87169844,0.000000,ok
1762470000,2025-11-06,Optimism,native-oft,143435611,0.000000,not-deployed
1762470000,2025-11-06,Optimism_L1Bridge,legacy-escrow,23743378,200466482.263471,ok
1762470000,2025-11-06,Plasma,native-oft,5540589,1063591932.755911,ok
1762470000,2025-11-06,Polygon,upgraded-in-place,78682568,883166260.330396,ok
1762470000,2025-11-06,Polygon_ERC20Pred,legacy-escrow,23743378,0.000000,ok
1762470000,2025-11-06,Rootstock,native-oft,8180206,1144674.807732,ok
1762470000,2025-11-06,USDT0_lockbox,collateral,23743378,3394546672.996487,ok
1762470000,2025-11-06,Unichain,native-oft,31721641,35519369.869305,ok
1762470000,2025-11-06,XLayer,native-oft,43700964,27899633.144059,ok
1762642800,2025-11-08,Arbitrum,upgraded-in-place,398242625,973623626.170132,ok
1762642800,2025-11-08,Arbitrum_L1Gateway,legacy-escrow,23757681,139026.864623,ok
1762642800,2025-11-08,Berachain,native-oft,12814041,21576005.342759,ok
1762642800,2025-11-08,Flare,native-oft,50317921,52773895.289816,ok
1762642800,2025-11-08,HyperEVM,native-oft,18696031,188846695.462667,ok
1762642800,2025-11-08,Ink,native-oft,29144389,123902380.000502,ok
1762642800,2025-11-08,Mantle,native-oft,87256244,0.000000,ok
1762642800,2025-11-08,Optimism,native-oft,143522011,0.000000,not-deployed
1762642800,2025-11-08,Optimism_L1Bridge,legacy-escrow,23757681,204710578.893667,ok
1762642800,2025-11-08,Plasma,native-oft,5713228,1225982920.578674,ok
1762642800,2025-11-08,Polygon,upgraded-in-place,78768959,891276165.376911,ok
1762642800,2025-11-08,Polygon_ERC20Pred,legacy-escrow,23757681,0.000000,ok
1762642800,2025-11-08,Rootstock,native-oft,8187175,1101792.745158,ok
1762642800,2025-11-08,USDT0_lockbox,collateral,23757681,3572861795.151120,ok
1762642800,2025-11-08,Unichain,native-oft,31894441,35104119.966961,ok
1762642800,2025-11-08,XLayer,native-oft,43873764,28053183.551120,ok
1762815600,2025-11-10,Arbitrum,upgraded-in-place,398934604,976435720.334748,ok
1762815600,2025-11-10,Arbitrum_L1Gateway,legacy-escrow,23771990,139011.877348,ok
1762815600,2025-11-10,Berachain,native-oft,12900442,39077542.545779,ok
1762815600,2025-11-10,Flare,native-oft,50424279,53380578.545156,ok
1762815600,2025-11-10,HyperEVM,native-oft,18871711,191710832.276094,ok
1762815600,2025-11-10,Ink,native-oft,29317189,125749931.173550,ok
1762815600,2025-11-10,Mantle,native-oft,87342644,0.000000,ok
1762815600,2025-11-10,Optimism,native-oft,143608411,0.000000,not-deployed
1762815600,2025-11-10,Optimism_L1Bridge,legacy-escrow,23771990,204887292.734061,ok
1762815600,2025-11-10,Plasma,native-oft,5886028,1279222433.862098,ok
1762815600,2025-11-10,Polygon,upgraded-in-place,78855358,891158566.634879,ok
1762815600,2025-11-10,Polygon_ERC20Pred,legacy-escrow,23771990,0.000000,ok
1762815600,2025-11-10,Rootstock,native-oft,8194104,1054812.334928,ok
1762815600,2025-11-10,USDT0_lockbox,collateral,23771990,3649314935.228761,ok
1762815600,2025-11-10,Unichain,native-oft,32067241,33495944.718521,ok
1762815600,2025-11-10,XLayer,native-oft,44046564,28315404.531157,ok
1762988400,2025-11-12,Arbitrum,upgraded-in-place,399626557,976348934.860575,ok
1762988400,2025-11-12,Arbitrum_L1Gateway,legacy-escrow,23786279,139011.877348,ok
1762988400,2025-11-12,Berachain,native-oft,12986841,39654084.550254,ok
1762988400,2025-11-12,Flare,native-oft,50528255,59064367.740309,ok
1762988400,2025-11-12,HyperEVM,native-oft,19047391,205848327.967417,ok
1762988400,2025-11-12,Ink,native-oft,29489989,127259362.372145,ok
1762988400,2025-11-12,Mantle,native-oft,87429044,0.100000,ok
1762988400,2025-11-12,Optimism,native-oft,143694811,0.000000,not-deployed
1762988400,2025-11-12,Optimism_L1Bridge,legacy-escrow,23786279,187122959.921057,ok
1762988400,2025-11-12,Plasma,native-oft,6057897,1481208156.172449,ok
1762988400,2025-11-12,Polygon,upgraded-in-place,78941757,889545842.311508,ok
1762988400,2025-11-12,Polygon_ERC20Pred,legacy-escrow,23786279,0.000000,ok
1762988400,2025-11-12,Rootstock,native-oft,8201048,1003944.631597,ok
1762988400,2025-11-12,USDT0_lockbox,collateral,23786279,3880124381.821132,ok
1762988400,2025-11-12,Unichain,native-oft,32240041,34301786.936163,ok
1762988400,2025-11-12,XLayer,native-oft,44219364,27965470.273977,ok
1763161200,2025-11-14,Arbitrum,upgraded-in-place,400318683,986685874.375247,ok
1763161200,2025-11-14,Arbitrum_L1Gateway,legacy-escrow,23800571,138985.783919,ok
1763161200,2025-11-14,Berachain,native-oft,13073241,33503661.328291,ok
1763161200,2025-11-14,Flare,native-oft,50637350,58875628.347726,ok
1763161200,2025-11-14,HyperEVM,native-oft,19223071,215122886.173516,ok
1763161200,2025-11-14,Ink,native-oft,29662789,130831528.335153,ok
1763161200,2025-11-14,Mantle,native-oft,87515444,0.100000,ok
1763161200,2025-11-14,Optimism,native-oft,143781211,0.000000,not-deployed
1763161200,2025-11-14,Optimism_L1Bridge,legacy-escrow,23800571,187123010.021057,ok
1763161200,2025-11-14,Plasma,native-oft,6230697,1650166317.539189,ok
1763161200,2025-11-14,Polygon,upgraded-in-place,79028090,908855906.682796,ok
1763161200,2025-11-14,Polygon_ERC20Pred,legacy-escrow,23800571,0.000000,ok
1763161200,2025-11-14,Rootstock,native-oft,8207965,968370.189107,ok
1763161200,2025-11-14,USDT0_lockbox,collateral,23800571,4091872993.672017,ok
1763161200,2025-11-14,Unichain,native-oft,32412841,40954657.697072,ok
1763161200,2025-11-14,XLayer,native-oft,44392164,28036022.467733,ok
1763334000,2025-11-16,Arbitrum,upgraded-in-place,401008984,983807253.959031,ok
1763334000,2025-11-16,Arbitrum_L1Gateway,legacy-escrow,23814881,138985.783919,ok
1763334000,2025-11-16,Berachain,native-oft,13159641,35080672.683272,ok
1763334000,2025-11-16,Flare,native-oft,50741701,56691040.399532,ok
1763334000,2025-11-16,HyperEVM,native-oft,19398665,217853933.200302,ok
1763334000,2025-11-16,Ink,native-oft,29835589,130554945.557276,ok
1763334000,2025-11-16,Mantle,native-oft,87601844,0.100000,ok
1763334000,2025-11-16,Optimism,native-oft,143867611,0.000000,not-deployed
1763334000,2025-11-16,Optimism_L1Bridge,legacy-escrow,23814881,187724132.444616,ok
1763334000,2025-11-16,Plasma,native-oft,6403497,1631878342.778272,ok
1763334000,2025-11-16,Polygon,upgraded-in-place,79114484,920647666.040812,ok
1763334000,2025-11-16,Polygon_ERC20Pred,legacy-escrow,23814881,0.000000,ok
1763334000,2025-11-16,Rootstock,native-oft,8214963,938458.063774,ok
1763334000,2025-11-16,USDT0_lockbox,collateral,23814881,4088064288.739009,ok
1763334000,2025-11-16,Unichain,native-oft,32585641,49451076.132977,ok
1763334000,2025-11-16,XLayer,native-oft,44564964,27947966.373899,ok
1763506800,2025-11-18,Arbitrum,upgraded-in-place,401700501,1022996130.962337,ok
1763506800,2025-11-18,Arbitrum_L1Gateway,legacy-escrow,23829129,138985.783919,ok
1763506800,2025-11-18,Berachain,native-oft,13246041,39658799.163821,ok
1763506800,2025-11-18,Flare,native-oft,50848208,56765896.523753,ok
1763506800,2025-11-18,HyperEVM,native-oft,19574345,227799462.285168,ok
1763506800,2025-11-18,Ink,native-oft,30008389,142400612.210463,ok
1763506800,2025-11-18,Mantle,native-oft,87688244,0.100000,ok
1763506800,2025-11-18,Optimism,native-oft,143954011,0.000000,not-deployed
1763506800,2025-11-18,Optimism_L1Bridge,legacy-escrow,23829129,188838375.800115,ok
1763506800,2025-11-18,Plasma,native-oft,6576297,1427328642.162983,ok
1763506800,2025-11-18,Polygon,upgraded-in-place,79200884,930646586.847060,ok
1763506800,2025-11-18,Polygon_ERC20Pred,legacy-escrow,23829129,0.000000,ok
1763506800,2025-11-18,Rootstock,native-oft,8221932,1496817.682308,ok
1763506800,2025-11-18,USDT0_lockbox,collateral,23829129,3947086725.675143,ok
1763506800,2025-11-18,Unichain,native-oft,32758441,35985508.123319,ok
1763506800,2025-11-18,XLayer,native-oft,44737764,28373245.227721,ok
1763679600,2025-11-20,Arbitrum,upgraded-in-place,402392249,1057209019.628298,ok
1763679600,2025-11-20,Arbitrum_L1Gateway,legacy-escrow,23843375,138985.783919,ok
1763679600,2025-11-20,Berachain,native-oft,13332442,48525051.773233,ok
1763679600,2025-11-20,Flare,native-oft,50954995,53213181.085201,ok
1763679600,2025-11-20,HyperEVM,native-oft,19750025,158026398.317052,ok
1763679600,2025-11-20,Ink,native-oft,30181189,134062504.727768,ok
1763679600,2025-11-20,Mantle,native-oft,87774644,0.100000,ok
1763679600,2025-11-20,Optimism,native-oft,144040411,0.000000,not-deployed
1763679600,2025-11-20,Optimism_L1Bridge,legacy-escrow,23843375,188841375.900115,ok
1763679600,2025-11-20,Plasma,native-oft,6749097,1377025893.802745,ok
1763679600,2025-11-20,Polygon,upgraded-in-place,79287284,922494989.698475,ok
1763679600,2025-11-20,Polygon_ERC20Pred,legacy-escrow,23843375,0.000000,ok
1763679600,2025-11-20,Rootstock,native-oft,8228905,1712450.628562,ok
1763679600,2025-11-20,USDT0_lockbox,collateral,23843375,3928436821.552250,ok
1763679600,2025-11-20,Unichain,native-oft,32931241,34472159.207542,ok
1763679600,2025-11-20,XLayer,native-oft,44910564,28472038.321429,ok
1763852400,2025-11-22,Arbitrum,upgraded-in-place,403083245,1079946109.519048,ok
1763852400,2025-11-22,Arbitrum_L1Gateway,legacy-escrow,23857598,138983.783919,ok
1763852400,2025-11-22,Berachain,native-oft,13418842,53461112.736054,ok
1763852400,2025-11-22,Flare,native-oft,51064843,56945692.755816,ok
1763852400,2025-11-22,HyperEVM,native-oft,19925614,160806869.589782,ok
1763852400,2025-11-22,Ink,native-oft,30353989,137375160.884045,ok
1763852400,2025-11-22,Mantle,native-oft,87861044,0.300000,ok
1763852400,2025-11-22,Optimism,native-oft,144126811,0.000000,not-deployed
1763852400,2025-11-22,Optimism_L1Bridge,legacy-escrow,23857598,176901413.841947,ok
1763852400,2025-11-22,Plasma,native-oft,6921827,1445006591.261581,ok
1763852400,2025-11-22,Polygon,upgraded-in-place,79373683,927711655.049631,ok
1763852400,2025-11-22,Polygon_ERC20Pred,legacy-escrow,23857598,0.000000,ok
1763852400,2025-11-22,Rootstock,native-oft,8235761,1718846.703307,ok
1763852400,2025-11-22,USDT0_lockbox,collateral,23857598,3960604856.041232,ok
1763852400,2025-11-22,Unichain,native-oft,33104041,34297679.565307,ok
1763852400,2025-11-22,XLayer,native-oft,45083364,30356576.321995,ok
1764025200,2025-11-24,Arbitrum,upgraded-in-place,403773040,1075281861.311943,ok
1764025200,2025-11-24,Arbitrum_L1Gateway,legacy-escrow,23871824,138983.783919,ok
1764025200,2025-11-24,Berachain,native-oft,13505241,57043257.802786,ok
1764025200,2025-11-24,Flare,native-oft,51171682,58295813.568949,ok
1764025200,2025-11-24,HyperEVM,native-oft,20101294,164044847.685047,ok
1764025200,2025-11-24,Ink,native-oft,30526789,140361517.574594,ok
1764025200,2025-11-24,Mantle,native-oft,87947444,1700000.200000,ok
1764025200,2025-11-24,Optimism,native-oft,144213211,0.000000,not-deployed
1764025200,2025-11-24,Optimism_L1Bridge,legacy-escrow,23871824,176906713.841947,ok
1764025200,2025-11-24,Plasma,native-oft,7094627,1377202343.336540,ok
1764025200,2025-11-24,Polygon,upgraded-in-place,79460082,937262281.677574,ok
1764025200,2025-11-24,Polygon_ERC20Pred,legacy-escrow,23871824,0.000000,ok
1764025200,2025-11-24,Rootstock,native-oft,8242708,1602745.114604,ok
1764025200,2025-11-24,USDT0_lockbox,collateral,23871824,3911412152.444929,ok
1764025200,2025-11-24,Unichain,native-oft,33276841,33734123.887264,ok
1764025200,2025-11-24,XLayer,native-oft,45256164,26065418.851332,ok
1764198000,2025-11-26,Arbitrum,upgraded-in-place,404465393,1091313877.844238,ok
1764198000,2025-11-26,Arbitrum_L1Gateway,legacy-escrow,23886045,138983.783919,ok
1764198000,2025-11-26,Berachain,native-oft,13591642,58362053.911392,ok
1764198000,2025-11-26,Flare,native-oft,51275263,58023632.882340,ok
1764198000,2025-11-26,HyperEVM,native-oft,20276974,166722880.092759,ok
1764198000,2025-11-26,Ink,native-oft,30699589,140142896.763844,ok
1764198000,2025-11-26,Mantle,native-oft,88033844,1700001.300001,ok
1764198000,2025-11-26,Optimism,native-oft,144299611,0.000000,not-deployed
1764198000,2025-11-26,Optimism_L1Bridge,legacy-escrow,23886045,176940514.841947,ok
1764198000,2025-11-26,Plasma,native-oft,7267329,1402462278.059093,ok
1764198000,2025-11-26,Polygon,upgraded-in-place,79546482,928493513.536727,ok
1764198000,2025-11-26,Polygon_ERC20Pred,legacy-escrow,23886045,0.000000,ok
